chapter	sentence_id	token_id	token	target	pos	in_NegExpList	stem	has_negation_affix	vector
baskervilles04	45	26	stands	O	VBZ	False	stand	False	-0.0067289625
baskervilles04	45	28	reason	O	NN	False	reason	False	-0.0067289625
baskervilles04	45	31	legislation	O	NN	False	legisl	False	-0.0067289625
baskervilles04	45	32	must	O	MD	False	must	False	-0.0067289625
baskervilles04	45	35	long	O	VB	False	long	False	-0.0067289625
baskervilles04	45	36	run	O	VB	False	run	False	-0.0067289625
baskervilles04	45	37	keep	O	VB	False	keep	False	-0.0067289625
baskervilles04	45	38	away	O	RB	False	away	False	-0.0067289625
baskervilles04	45	39	wealth	O	JJ	False	wealth	False	-0.0067289625
baskervilles04	45	42	country	O	NN	False	countri	False	-0.0067289625
baskervilles04	45	44	diminish	O	JJ	False	diminish	False	-0.0067289625
baskervilles04	45	46	value	O	NN	False	valu	False	-0.0067289625
baskervilles04	45	49	imports	O	NNS	False	import	True	-0.0067289625
baskervilles04	45	52	lower	O	RBR	False	lower	False	-0.0067289625
baskervilles04	45	54	general	O	JJ	False	general	False	-0.0067289625
baskervilles04	45	55	conditions	O	NNS	False	condit	False	-0.0067289625
baskervilles04	45	57	life	O	NN	False	life	False	-0.0067289625
baskervilles04	45	60	island	O	NN	False	island	False	-0.0067289625
baskervilles04	46	4	think	O	VBP	False	think	False	-0.0067289625
baskervilles04	46	8	watson	O	NN	False	watson	False	-0.0067289625
baskervilles04	46	11	cried	O	VBN	False	cri	False	-0.0067289625
baskervilles04	46	12	holmes	O	RB	False	holm	False	-0.0067289625
baskervilles04	46	14	high	O	JJ	False	high	False	-0.0067289625
baskervilles04	46	15	glee	O	NN	False	glee	False	-0.0067289625
baskervilles04	46	17	rubbing	O	VBG	False	rub	False	-0.0067289625
baskervilles04	46	19	hands	O	NNS	False	hand	False	-0.0067289625
baskervilles04	46	20	together	O	RB	False	togeth	False	-0.0067289625
baskervilles04	46	22	satisfaction	O	VBP	False	satisfact	False	-0.0067289625
baskervilles04	47	2	n't	O	RB	False	n't	False	-0.0067289625
baskervilles04	47	4	think	O	VB	False	think	False	-0.0067289625
baskervilles04	47	8	admirable	O	JJ	False	admir	False	-0.0067289625
baskervilles04	47	9	sentiment	O	NN	False	sentiment	False	-0.0067289625
baskervilles04	48	0	dr.	O	NN	False	dr.	False	-0.0067289625
baskervilles04	48	1	mortimer	O	NN	False	mortim	False	-0.0067289625
baskervilles04	48	2	looked	O	VBD	False	look	False	-0.0067289625
baskervilles04	48	4	holmes	O	NNS	False	holm	False	-0.0067289625
baskervilles04	48	7	air	O	JJ	False	air	False	-0.0067289625
baskervilles04	48	9	professional	O	JJ	False	profession	False	-0.0067289625
baskervilles04	48	10	interest	O	NN	False	interest	False	-0.0067289625
baskervilles04	48	13	sir	O	NN	False	sir	False	-0.0067289625
baskervilles04	48	14	henry	O	NN	False	henri	False	-0.0067289625
baskervilles04	48	15	baskerville	O	NN	False	baskervill	False	-0.0067289625
baskervilles04	48	16	turned	O	VBD	False	turn	False	-0.0067289625
baskervilles04	48	18	pair	O	NN	False	pair	False	-0.0067289625
baskervilles04	48	20	puzzled	O	VBD	False	puzzl	False	-0.0067289625
baskervilles04	48	21	dark	O	JJ	False	dark	False	-0.0067289625
baskervilles04	48	22	eyes	O	NNS	False	eye	False	-0.0067289625
baskervilles04	48	23	upon	O	VBP	False	upon	False	-0.0067289625
baskervilles04	49	3	n't	B-NEG	RB	False	n't	False	-0.0067289625
baskervilles04	49	4	know	O	VB	False	know	False	-0.0067289625
baskervilles04	49	5	much	O	RB	False	much	False	-0.0067289625
baskervilles04	49	8	tariff	O	JJ	False	tariff	False	-0.0067289625
baskervilles04	49	10	things	O	NNS	False	thing	False	-0.0067289625
baskervilles04	49	13	kind	O	NN	False	kind	False	-0.0067289625
baskervilles04	49	16	said	O	VBD	False	said	False	-0.0067289625
baskervilles04	49	22	seems	O	VBZ	False	seem	False	-0.0067289625
baskervilles04	49	26	've	O	VBP	False	ve	False	-0.0067289625
baskervilles04	49	27	got	O	VBN	False	got	False	-0.0067289625
baskervilles04	49	29	bit	O	NN	False	bit	False	-0.0067289625
baskervilles04	49	32	trail	O	JJ	False	trail	False	-0.0067289625
baskervilles04	49	34	far	O	RB	False	far	False	-0.0067289625
baskervilles04	49	37	note	O	VBP	False	note	False	-0.0067289625
baskervilles04	49	39	concerned	O	JJ	False	concern	False	-0.0067289625
baskervilles04	50	3	contrary	O	JJ	False	contrari	False	-0.0067289625
baskervilles04	50	6	think	O	VBP	False	think	False	-0.0067289625
baskervilles04	50	9	particularly	O	RB	False	particular	False	-0.0067289625
baskervilles04	50	10	hot	O	JJ	False	hot	False	-0.0067289625
baskervilles04	50	11	upon	O	IN	False	upon	False	-0.0067289625
baskervilles04	50	13	trail	O	NN	False	trail	False	-0.0067289625
baskervilles04	50	15	sir	O	NN	False	sir	False	-0.0067289625
baskervilles04	50	16	henry	O	NN	False	henri	False	-0.0067289625
baskervilles04	51	0	watson	O	NN	False	watson	False	-0.0067289625
baskervilles04	51	2	knows	O	VBZ	False	know	False	-0.0067289625
baskervilles04	51	6	methods	O	NNS	False	method	False	-0.0067289625
baskervilles04	51	7	than	O	IN	False	than	False	-0.0067289625
baskervilles04	51	13	fear	O	RB	False	fear	False	-0.0067289625
baskervilles04	51	15	even	O	RB	False	even	False	-0.0067289625
baskervilles04	51	18	not	B-NEG	RB	True	not	False	-0.0067289625
baskervilles04	51	19	quite	O	RB	False	quit	False	-0.0067289625
baskervilles04	51	20	grasped	O	JJ	False	grasp	False	-0.0067289625
baskervilles04	51	22	significance	O	NN	False	signific	False	-0.0067289625
baskervilles04	51	25	sentence	O	NN	False	sentenc	False	-0.0067289625
baskervilles04	52	1	no	B-NEG	DT	True	no	False	-0.0067289625
baskervilles04	52	4	confess	O	NN	False	confess	False	-0.0067289625
baskervilles04	52	7	see	O	VBP	False	see	False	-0.0067289625
baskervilles04	52	8	no	B-NEG	DT	True	no	False	-0.0067289625
baskervilles04	52	9	connection	O	NN	False	connect	False	-0.0067289625
baskervilles04	53	2	yet	O	RB	False	yet	False	-0.0067289625
baskervilles04	53	5	dear	O	JJ	False	dear	False	-0.0067289625
baskervilles04	53	6	watson	O	NN	False	watson	False	-0.0067289625
baskervilles04	53	12	close	O	JJ	False	close	False	-0.0067289625
baskervilles04	53	14	connection	O	NN	False	connect	False	-0.0067289625
baskervilles04	53	17	one	O	CD	False	one	False	-0.0067289625
baskervilles04	53	19	extracted	O	VBN	False	extract	False	-0.0067289625
baskervilles04	54	13	life	O	NN	False	life	False	-0.0067289625
baskervilles04	54	17	reason	O	NN	False	reason	False	-0.0067289625
baskervilles04	54	21	value	O	NN	False	valu	False	-0.0067289625
baskervilles04	54	25	keep	O	VB	False	keep	False	-0.0067289625
baskervilles04	54	26	away	O	RP	False	away	False	-0.0067289625
baskervilles04	55	1	n't	O	RB	False	n't	False	-0.0067289625
baskervilles04	55	3	see	O	VB	False	see	False	-0.0067289625
baskervilles04	55	5	whence	O	NN	False	whenc	False	-0.0067289625
baskervilles04	55	7	words	O	NNS	False	word	False	-0.0067289625
baskervilles04	55	10	taken	O	VBN	False	taken	False	-0.0067289625
baskervilles04	56	2	thunder	O	NN	False	thunder	False	-0.0067289625
baskervilles04	56	5	're	O	VBP	False	re	False	-0.0067289625
baskervilles04	56	6	right	O	RB	False	right	False	-0.0067289625
baskervilles04	57	0	well	O	RB	False	well	False	-0.0067289625
baskervilles04	57	5	n't	B-NEG	RB	False	n't	False	-0.0067289625
baskervilles04	57	6	smart	O	VB	False	smart	False	-0.0067289625
baskervilles04	57	9	cried	O	VBN	False	cri	False	-0.0067289625
baskervilles04	57	10	sir	O	JJ	False	sir	False	-0.0067289625
baskervilles04	57	11	henry	O	NN	False	henri	False	-0.0067289625
baskervilles04	58	3	possible	O	JJ	False	possibl	False	-0.0067289625
baskervilles04	58	4	doubt	O	NN	False	doubt	False	-0.0067289625
baskervilles04	58	5	remained	O	VBD	False	remain	False	-0.0067289625
baskervilles04	58	8	settled	O	JJ	False	settl	False	-0.0067289625
baskervilles04	58	11	fact	O	NN	False	fact	False	-0.0067289625
baskervilles04	58	14	keep	O	VB	False	keep	False	-0.0067289625
baskervilles04	58	15	away	O	RB	False	away	False	-0.0067289625
baskervilles04	58	23	cut	O	VB	False	cut	False	-0.0067289625
baskervilles04	58	26	one	O	CD	False	one	False	-0.0067289625
baskervilles04	58	27	piece	O	NN	False	piec	False	-0.0067289625
baskervilles04	59	1	well	O	RB	False	well	False	-0.0067289625
baskervilles04	60	1	really	O	RB	False	realli	False	-0.0067289625
baskervilles04	60	3	mr.	O	JJ	False	mr.	False	-0.0067289625
baskervilles04	60	4	holmes	O	NNS	False	holm	False	-0.0067289625
baskervilles04	60	7	exceeds	O	VBZ	False	exceed	False	-0.0067289625
baskervilles04	60	8	anything	O	NN	False	anyth	False	-0.0067289625
baskervilles04	60	11	could	O	MD	False	could	False	-0.0067289625
baskervilles04	60	13	imagined	O	VB	False	imagin	False	-0.0067289625
baskervilles04	60	16	said	O	VBD	False	said	False	-0.0067289625
baskervilles04	60	17	dr.	O	JJ	False	dr.	False	-0.0067289625
baskervilles04	60	18	mortimer	O	NN	False	mortim	False	-0.0067289625
baskervilles04	60	20	gazing	O	VBG	False	gaze	False	-0.0067289625
baskervilles04	60	23	friend	O	JJ	False	friend	False	-0.0067289625
baskervilles04	60	25	amazement	O	NN	False	amaz	False	-0.0067289625
baskervilles04	61	2	could	O	MD	False	could	False	-0.0067289625
baskervilles04	61	3	understand	O	VB	False	understand	False	-0.0067289625
baskervilles04	61	4	anyone	O	NN	False	anyon	False	-0.0067289625
baskervilles04	61	5	saying	O	VBG	False	say	False	-0.0067289625
baskervilles04	61	8	words	O	NNS	False	word	False	-0.0067289625
baskervilles04	61	12	newspaper	O	NN	False	newspap	False	-0.0067289625
baskervilles04	61	18	name	O	NN	False	name	False	-0.0067289625
baskervilles04	61	22	add	O	NN	False	add	False	-0.0067289625
baskervilles04	61	25	came	O	VBD	False	came	False	-0.0067289625
baskervilles04	61	28	leading	O	JJ	False	lead	False	-0.0067289625
baskervilles04	61	29	article	O	NN	False	articl	False	-0.0067289625
baskervilles04	61	32	really	O	RB	False	realli	False	-0.0067289625
baskervilles04	61	33	one	O	CD	False	one	False	-0.0067289625
baskervilles04	61	37	remarkable	O	JJ	False	remark	False	-0.0067289625
baskervilles04	61	38	things	O	NNS	False	thing	False	-0.0067289625
baskervilles04	61	42	ever	O	RB	False	ever	False	-0.0067289625
baskervilles04	61	43	known	O	VBN	False	known	False	-0.0067289625
baskervilles04	63	2	presume	O	NN	False	presum	False	-0.0067289625
baskervilles04	63	4	doctor	O	NN	False	doctor	False	-0.0067289625
baskervilles04	63	8	could	O	MD	False	could	False	-0.0067289625
baskervilles04	63	9	tell	O	VB	False	tell	False	-0.0067289625
baskervilles04	63	11	skull	O	JJ	False	skull	False	-0.0067289625
baskervilles04	63	14	negro	O	NN	False	negro	False	-0.0067289625
baskervilles04	63	19	esquimau	O	NN	False	esquimau	False	-0.0067289625
baskervilles04	64	2	certainly	O	RB	False	certain	False	-0.0067289625
baskervilles04	66	5	special	O	JJ	False	special	False	-0.0067289625
baskervilles04	66	6	hobby	O	NN	False	hobbi	False	-0.0067289625
baskervilles04	67	1	differences	O	NNS	False	differ	False	-0.0067289625
baskervilles04	67	3	obvious	O	JJ	False	obvious	False	-0.0067289625
baskervilles04	68	1	supra-orbital	O	JJ	False	supra-orbit	False	-0.0067289625
baskervilles04	68	2	crest	O	NN	False	crest	False	-0.0067289625
baskervilles04	68	5	facial	O	JJ	False	facial	False	-0.0067289625
baskervilles04	68	6	angle	O	NN	False	angl	False	-0.0067289625
baskervilles04	68	9	maxillary	O	JJ	False	maxillari	False	-0.0067289625
baskervilles04	68	10	curve	O	NN	False	curv	False	-0.0067289625
baskervilles04	69	5	special	O	JJ	False	special	False	-0.0067289625
baskervilles04	69	6	hobby	O	NN	False	hobbi	False	-0.0067289625
baskervilles04	69	10	differences	O	NNS	False	differ	False	-0.0067289625
baskervilles04	69	12	equally	O	RB	False	equal	False	-0.0067289625
baskervilles04	69	13	obvious	O	JJ	False	obvious	False	-0.0067289625
baskervilles04	70	3	much	O	JJ	False	much	False	-0.0067289625
baskervilles04	70	4	difference	O	NN	False	differ	False	-0.0067289625
baskervilles04	70	7	eyes	O	NNS	False	eye	False	-0.0067289625
baskervilles04	70	10	leaded	O	VBD	False	lead	False	-0.0067289625
baskervilles04	70	11	bourgeois	O	NN	False	bourgeoi	False	-0.0067289625
baskervilles04	70	12	type	O	NN	False	type	False	-0.0067289625
baskervilles04	70	15	times	O	NNS	False	time	False	-0.0067289625
baskervilles04	70	16	article	O	NN	False	articl	False	-0.0067289625
baskervilles04	70	19	slovenly	O	RB	False	sloven	False	-0.0067289625
baskervilles04	70	20	print	O	JJ	False	print	False	-0.0067289625
baskervilles04	70	23	evening	O	VBG	False	even	False	-0.0067289625
baskervilles04	70	24	half-penny	O	JJ	False	half-penni	False	-0.0067289625
baskervilles04	70	25	paper	O	NN	False	paper	False	-0.0067289625
baskervilles04	70	28	could	O	MD	False	could	False	-0.0067289625
baskervilles04	70	32	negro	O	VB	False	negro	False	-0.0067289625
baskervilles04	70	35	esquimau	O	JJ	False	esquimau	False	-0.0067289625
baskervilles04	71	1	detection	O	NN	False	detect	False	-0.0067289625
baskervilles04	71	3	types	O	VBZ	False	type	False	-0.0067289625
baskervilles04	71	5	one	O	CD	False	one	False	-0.0067289625
baskervilles04	71	9	elementary	O	JJ	False	elementari	False	-0.0067289625
baskervilles04	71	10	branches	O	NNS	False	branch	False	-0.0067289625
baskervilles04	71	12	knowledge	O	VBP	False	knowledg	False	-0.0067289625
baskervilles04	71	15	special	O	JJ	False	special	False	-0.0067289625
baskervilles04	71	16	expert	O	NN	False	expert	False	-0.0067289625
baskervilles04	71	18	crime	O	NN	False	crime	False	-0.0067289625
baskervilles04	71	20	though	O	IN	False	though	False	-0.0067289625
baskervilles04	71	22	confess	O	JJ	False	confess	False	-0.0067289625
baskervilles04	71	29	young	O	JJ	False	young	False	-0.0067289625
baskervilles04	71	31	confused	O	VBN	False	confus	False	-0.0067289625
baskervilles04	71	33	leeds	O	JJ	False	leed	False	-0.0067289625
baskervilles04	71	34	mercury	O	NN	False	mercuri	False	-0.0067289625
baskervilles04	71	37	western	O	JJ	False	western	False	-0.0067289625
baskervilles04	71	38	morning	O	NN	False	morn	False	-0.0067289625
baskervilles04	71	39	news	O	NN	False	news	False	-0.0067289625
baskervilles04	72	2	times	O	NNS	False	time	False	-0.0067289625
baskervilles04	72	3	leader	O	NN	False	leader	False	-0.0067289625
baskervilles04	72	5	entirely	O	RB	False	entir	False	-0.0067289625
baskervilles04	72	6	distinctive	O	JJ	False	distinct	False	-0.0067289625
baskervilles04	72	10	words	O	NNS	False	word	False	-0.0067289625
baskervilles04	72	11	could	O	MD	False	could	False	-0.0067289625
baskervilles04	72	14	taken	O	VBN	False	taken	False	-0.0067289625
baskervilles04	72	16	nothing	B-NEG	NN	True	noth	False	-0.0067289625
baskervilles04	72	17	else	O	RB	False	els	False	-0.0067289625
baskervilles04	73	3	done	O	VBN	False	done	False	-0.0067289625
baskervilles04	73	4	yesterday	O	NN	False	yesterday	False	-0.0067289625
baskervilles04	73	6	strong	O	JJ	False	strong	False	-0.0067289625
baskervilles04	73	7	probability	O	NN	False	probabl	False	-0.0067289625
baskervilles04	73	12	find	O	VBP	False	find	False	-0.0067289625
baskervilles04	73	14	words	O	NNS	False	word	False	-0.0067289625
baskervilles04	73	16	yesterday	O	NN	False	yesterday	False	-0.0067289625
baskervilles04	73	17	's	O	POS	False	's	False	-0.0067289625
baskervilles04	73	18	issue	O	NN	False	issu	False	-0.0067289625
baskervilles04	74	2	far	O	RB	False	far	False	-0.0067289625
baskervilles04	74	6	follow	O	JJ	False	follow	False	-0.0067289625
baskervilles04	74	11	mr.	O	NN	False	mr.	False	-0.0067289625
baskervilles04	74	12	holmes	O	NNS	False	holm	False	-0.0067289625
baskervilles04	74	15	said	O	VBD	False	said	False	-0.0067289625
baskervilles04	74	16	sir	O	JJ	False	sir	False	-0.0067289625
baskervilles04	74	17	henry	O	NN	False	henri	False	-0.0067289625
baskervilles04	74	18	baskerville	O	IN	False	baskervill	False	-0.0067289625
baskervilles04	74	21	someone	O	NN	False	someon	False	-0.0067289625
baskervilles04	74	22	cut	O	NN	False	cut	False	-0.0067289625
baskervilles04	74	25	message	O	NN	False	messag	False	-0.0067289625
baskervilles04	74	28	scissors	O	NNS	False	scissor	False	-0.0067289625
baskervilles04	75	1	nail-scissors	O	NNS	False	nail-scissor	False	-0.0067289625
baskervilles04	75	4	said	O	VBD	False	said	False	-0.0067289625
baskervilles04	75	5	holmes	O	NNS	False	holm	False	-0.0067289625
baskervilles04	76	3	see	O	VBP	False	see	False	-0.0067289625
baskervilles04	76	9	short-bladed	O	JJ	False	short-blad	False	-0.0067289625
baskervilles04	76	10	scissors	O	NNS	False	scissor	False	-0.0067289625
baskervilles04	76	12	since	O	IN	False	sinc	False	-0.0067289625
baskervilles04	76	14	cutter	O	NN	False	cutter	False	-0.0067289625
baskervilles04	76	17	take	O	VBP	False	take	False	-0.0067289625
baskervilles04	76	18	two	O	CD	False	two	False	-0.0067289625
baskervilles04	76	19	snips	O	NNS	False	snip	False	-0.0067289625
baskervilles04	76	22	keep	O	VB	False	keep	False	-0.0067289625
baskervilles04	76	23	away	O	RB	False	away	False	-0.0067289625
baskervilles04	78	0	someone	O	NN	False	someon	False	-0.0067289625
baskervilles04	78	4	cut	O	NN	False	cut	False	-0.0067289625
baskervilles04	78	7	message	O	NN	False	messag	False	-0.0067289625
baskervilles04	78	10	pair	O	VBD	False	pair	False	-0.0067289625
baskervilles04	78	12	short-bladed	O	JJ	False	short-blad	False	-0.0067289625
baskervilles04	78	13	scissors	O	NNS	False	scissor	False	-0.0067289625
baskervilles04	78	15	pasted	O	VBD	False	past	False	-0.0067289625
baskervilles04	78	18	paste	O	NN	False	past	False	-0.0067289625
baskervilles04	79	1	gum	O	NN	False	gum	False	-0.0067289625
baskervilles04	79	4	said	O	VBD	False	said	False	-0.0067289625
baskervilles04	79	5	holmes	O	NNS	False	holm	False	-0.0067289625
baskervilles04	80	2	gum	O	JJ	False	gum	False	-0.0067289625
baskervilles04	80	6	paper	O	NN	False	paper	False	-0.0067289625
baskervilles04	81	2	want	O	NN	False	want	False	-0.0067289625
baskervilles04	81	4	know	O	VBP	False	know	False	-0.0067289625
baskervilles04	81	7	word	O	NN	False	word	False	-0.0067289625
baskervilles04	81	9	moor	O	NN	False	moor	False	-0.0067289625
baskervilles04	81	14	written	O	VBN	False	written	False	-0.0067289625
baskervilles04	82	3	could	O	MD	False	could	False	-0.0067289625
baskervilles04	82	4	not	B-NEG	RB	True	not	False	-0.0067289625
baskervilles04	82	5	find	O	VB	False	find	False	-0.0067289625
baskervilles04	82	8	print	O	NN	False	print	False	-0.0067289625
baskervilles04	83	2	words	O	NNS	False	word	False	-0.0067289625
baskervilles04	83	5	simple	O	JJ	False	simpl	False	-0.0067289625
baskervilles04	83	7	might	O	MD	False	might	False	-0.0067289625
baskervilles04	83	9	found	O	VB	False	found	False	-0.0067289625
baskervilles04	83	12	issue	O	NN	False	issu	False	-0.0067289625
baskervilles04	83	16	moor	O	NN	False	moor	False	-0.0067289625
baskervilles04	83	18	would	O	MD	False	would	False	-0.0067289625
baskervilles04	83	20	less	O	VB	False	less	False	-0.0067289625
baskervilles04	83	21	common	O	JJ	False	common	False	-0.0067289625
baskervilles04	84	4	course	O	NN	False	cours	False	-0.0067289625
baskervilles04	84	7	would	O	MD	False	would	False	-0.0067289625
baskervilles04	84	8	explain	O	VB	False	explain	False	-0.0067289625
baskervilles04	85	2	read	O	VB	False	read	False	-0.0067289625
baskervilles04	85	3	anything	O	NN	False	anyth	False	-0.0067289625
baskervilles04	85	4	else	O	RB	False	els	False	-0.0067289625
baskervilles04	85	7	message	O	VBZ	False	messag	False	-0.0067289625
baskervilles04	85	9	mr.	O	JJ	False	mr.	False	-0.0067289625
baskervilles04	85	10	holmes	O	NNS	False	holm	False	-0.0067289625
baskervilles04	86	3	one	O	CD	False	one	False	-0.0067289625
baskervilles04	86	5	two	O	CD	False	two	False	-0.0067289625
baskervilles04	86	6	indications	O	NNS	False	indic	False	-0.0067289625
baskervilles04	86	9	yet	O	RB	False	yet	False	-0.0067289625
baskervilles04	86	11	utmost	O	JJ	False	utmost	False	-0.0067289625
baskervilles04	86	12	pains	O	NNS	False	pain	False	-0.0067289625
baskervilles04	86	15	taken	O	VBN	False	taken	False	-0.0067289625
baskervilles04	86	17	remove	O	VB	False	remov	False	-0.0067289625
baskervilles04	86	19	clues	O	NNS	False	clue	False	-0.0067289625
baskervilles04	87	1	address	O	VB	False	address	False	-0.0067289625
baskervilles04	87	4	observe	O	RB	False	observ	False	-0.0067289625
baskervilles04	87	6	printed	O	VBN	False	print	False	-0.0067289625
baskervilles04	87	8	rough	O	JJ	False	rough	False	-0.0067289625
baskervilles04	87	9	characters	O	NNS	False	charact	False	-0.0067289625
baskervilles04	88	2	times	O	NNS	False	time	False	-0.0067289625
baskervilles04	88	5	paper	O	NN	False	paper	False	-0.0067289625
baskervilles04	88	8	seldom	O	NN	False	seldom	False	-0.0067289625
baskervilles04	88	9	found	O	VBD	False	found	False	-0.0067289625
baskervilles04	88	12	hands	O	NNS	False	hand	False	-0.0067289625
baskervilles04	88	17	highly	O	RB	False	high	False	-0.0067289625
baskervilles04	88	18	educated	O	VBN	False	educ	False	-0.0067289625
baskervilles04	89	1	may	O	MD	False	may	False	-0.0067289625
baskervilles04	89	2	take	O	VB	False	take	False	-0.0067289625
baskervilles04	89	5	therefore	O	RB	False	therefor	False	-0.0067289625
baskervilles04	89	9	letter	O	NN	False	letter	False	-0.0067289625
baskervilles04	89	11	composed	O	VBD	False	compos	False	-0.0067289625
baskervilles04	89	14	educated	O	VBN	False	educ	False	-0.0067289625
baskervilles04	89	15	man	O	NN	False	man	False	-0.0067289625
baskervilles04	89	17	wished	O	VBD	False	wish	False	-0.0067289625
baskervilles04	89	19	pose	O	RB	False	pose	False	-0.0067289625
baskervilles04	89	22	uneducated	B-NEG	JJ	False	uneduc	True	-0.0067289625
baskervilles04	89	23	one	O	CD	False	one	False	-0.0067289625
baskervilles04	89	27	effort	O	NN	False	effort	False	-0.0067289625
baskervilles04	89	29	conceal	O	NN	False	conceal	False	-0.0067289625
baskervilles04	89	32	writing	O	VBG	False	write	False	-0.0067289625
baskervilles04	89	33	suggests	O	NNS	False	suggest	False	-0.0067289625
baskervilles04	89	36	writing	O	VBG	False	write	False	-0.0067289625
baskervilles04	89	37	might	O	MD	False	might	False	-0.0067289625
baskervilles04	89	39	known	O	VB	False	known	False	-0.0067289625
baskervilles04	89	42	come	O	VB	False	come	False	-0.0067289625
baskervilles04	89	45	known	O	VBN	False	known	False	-0.0067289625
baskervilles04	90	4	observe	O	NN	False	observ	False	-0.0067289625
baskervilles04	90	7	words	O	NNS	False	word	False	-0.0067289625
baskervilles04	90	9	not	B-NEG	RB	True	not	False	-0.0067289625
baskervilles04	90	10	gummed	O	VBN	False	gum	False	-0.0067289625
baskervilles04	90	14	accurate	O	JJ	False	accur	False	-0.0067289625
baskervilles04	90	15	line	O	NN	False	line	False	-0.0067289625
baskervilles04	90	21	much	O	RB	False	much	False	-0.0067289625
baskervilles04	90	22	higher	O	JJR	False	higher	False	-0.0067289625
baskervilles04	90	23	than	O	IN	False	than	False	-0.0067289625
baskervilles04	90	24	others	O	NNS	False	other	False	-0.0067289625
baskervilles04	91	1	life	O	NN	False	life	False	-0.0067289625
baskervilles04	91	5	example	O	NN	False	exampl	False	-0.0067289625
baskervilles04	91	7	quite	O	RB	False	quit	False	-0.0067289625
baskervilles04	91	11	proper	O	JJ	False	proper	False	-0.0067289625
baskervilles04	91	12	place	O	NN	False	place	False	-0.0067289625
baskervilles04	92	1	may	O	MD	False	may	False	-0.0067289625
baskervilles04	92	2	point	O	VB	False	point	False	-0.0067289625
baskervilles04	92	4	carelessness	B-NEG	NN	False	careless	False	-0.0067289625
baskervilles04	92	7	may	O	MD	False	may	False	-0.0067289625
baskervilles04	92	8	point	O	VB	False	point	False	-0.0067289625
baskervilles04	92	10	agitation	O	NN	False	agit	False	-0.0067289625
baskervilles04	92	12	hurry	O	NN	False	hurri	False	-0.0067289625
baskervilles04	92	13	upon	O	IN	False	upon	False	-0.0067289625
baskervilles04	92	15	part	O	NN	False	part	False	-0.0067289625
baskervilles04	92	18	cutter	O	NN	False	cutter	False	-0.0067289625
baskervilles04	93	2	whole	O	JJ	False	whole	False	-0.0067289625
baskervilles04	93	4	incline	O	NN	False	inclin	True	-0.0067289625
baskervilles04	93	7	latter	O	NN	False	latter	False	-0.0067289625
baskervilles04	93	8	view	O	NN	False	view	False	-0.0067289625
baskervilles04	93	10	since	O	IN	False	sinc	False	-0.0067289625
baskervilles04	93	12	matter	O	NN	False	matter	False	-0.0067289625
baskervilles04	93	14	evidently	O	RB	False	evid	False	-0.0067289625
baskervilles04	93	15	important	O	JJ	False	import	False	-0.0067289625
baskervilles04	93	20	unlikely	B-NEG	JJ	False	unlik	True	-0.0067289625
baskervilles04	93	23	composer	O	NN	False	compos	False	-0.0067289625
baskervilles04	93	27	letter	O	NN	False	letter	False	-0.0067289625
baskervilles04	93	28	would	O	MD	False	would	False	-0.0067289625
baskervilles04	93	30	careless	B-NEG	VB	False	careless	True	-0.0067289625
baskervilles04	94	5	hurry	O	NN	False	hurri	False	-0.0067289625
baskervilles04	94	7	opens	O	VBZ	False	open	False	-0.0067289625
baskervilles04	94	10	interesting	O	JJ	False	interest	False	-0.0067289625
baskervilles04	94	11	question	O	NN	False	question	False	-0.0067289625
baskervilles04	94	18	hurry	O	NN	False	hurri	False	-0.0067289625
baskervilles04	94	20	since	O	IN	False	sinc	False	-0.0067289625
baskervilles04	94	22	letter	O	NN	False	letter	False	-0.0067289625
baskervilles04	94	23	posted	O	VBD	False	post	False	-0.0067289625
baskervilles04	94	26	early	O	JJ	False	earli	False	-0.0067289625
baskervilles04	94	27	morning	O	NN	False	morn	False	-0.0067289625
baskervilles04	94	28	would	O	MD	False	would	False	-0.0067289625
baskervilles04	94	29	reach	O	VB	False	reach	False	-0.0067289625
baskervilles04	94	30	sir	O	JJ	False	sir	False	-0.0067289625
baskervilles04	94	31	henry	O	NN	False	henri	False	-0.0067289625
baskervilles04	94	34	would	O	MD	False	would	False	-0.0067289625
baskervilles04	94	35	leave	O	VB	False	leav	False	-0.0067289625
baskervilles04	94	37	hotel	O	NN	False	hotel	False	-0.0067289625
baskervilles04	95	2	composer	O	NN	False	compos	False	-0.0067289625
baskervilles04	95	3	fear	O	JJ	False	fear	False	-0.0067289625
baskervilles04	95	5	interruption	O	NN	False	interrupt	False	-0.0067289625
baskervilles04	96	3	coming	O	VBG	False	come	False	-0.0067289625
baskervilles04	96	5	rather	O	RB	False	rather	False	-0.0067289625
baskervilles04	96	8	region	O	NN	False	region	False	-0.0067289625
baskervilles04	96	10	guesswork	O	NN	False	guesswork	False	-0.0067289625
baskervilles04	96	13	said	O	VBD	False	said	False	-0.0067289625
baskervilles04	96	14	dr.	O	JJ	False	dr.	False	-0.0067289625
baskervilles04	96	15	mortimer	O	NNS	False	mortim	False	-0.0067289625
baskervilles04	97	1	say	O	VBP	False	say	False	-0.0067289625
baskervilles04	97	3	rather	O	RB	False	rather	False	-0.0067289625
baskervilles04	97	7	region	O	NN	False	region	False	-0.0067289625
baskervilles04	97	10	balance	O	NN	False	balanc	False	-0.0067289625
baskervilles04	97	11	probabilities	O	NNS	False	probabl	False	-0.0067289625
