chapter	sentence_id	token_id	token	target	pos	in_NegExpList	stem	has_negation_affix	vector
baskervilles02	55	23	though	O	IN	False	though	False	0.2019054
baskervilles02	55	29	alone	O	RB	False	alon	False	0.28715765
baskervilles02	55	31	would	O	MD	False	would	False	0.2937367
baskervilles02	55	34	right	O	VB	False	right	False	0.311067
baskervilles02	55	35	glad	O	NN	False	glad	False	0.30754024
baskervilles02	55	38	turned	O	VBD	False	turn	False	0.33184686
baskervilles02	55	40	horse	O	NN	False	hors	False	0.4219852
baskervilles02	55	41	's	O	POS	False	's	False	0.5103258
baskervilles02	55	42	head	O	NN	False	head	False	0.49059796
baskervilles02	56	0	riding	O	VBG	False	ride	False	0.4978027
baskervilles02	56	1	slowly	O	JJ	False	slowli	False	0.47146392
baskervilles02	56	4	fashion	O	NN	False	fashion	False	0.5015108
baskervilles02	56	6	came	O	VBD	False	came	False	0.5580345
baskervilles02	56	8	last	O	JJ	False	last	False	0.5988772
baskervilles02	56	9	upon	O	JJ	False	upon	False	0.56090134
baskervilles02	56	11	hounds	O	NNS	False	hound	False	0.50246364
baskervilles02	57	2	though	O	IN	False	though	False	0.45950732
baskervilles02	57	3	known	O	VBN	False	known	False	0.38529587
baskervilles02	57	6	valour	O	NNS	False	valour	False	0.52606004
baskervilles02	57	9	breed	O	VBD	False	breed	False	0.48788854
baskervilles02	57	12	whimpering	O	VBG	False	whimper	False	0.5558933
baskervilles02	57	15	cluster	O	NN	False	cluster	False	0.489887
baskervilles02	57	18	head	O	NN	False	head	False	0.47015917
baskervilles02	57	21	deep	O	JJ	False	deep	False	0.36446202
baskervilles02	57	22	dip	O	NN	False	dip	False	0.34401113
baskervilles02	57	24	goyal	O	NN	False	goyal	False	0.2729983
baskervilles02	57	28	call	O	NN	False	call	False	0.16037811
baskervilles02	57	31	upon	O	IN	False	upon	False	0.122402236
baskervilles02	57	33	moor	O	NN	False	moor	False	0.088585675
baskervilles02	57	36	slinking	O	VBG	False	slink	False	0.101635836
baskervilles02	57	37	away	O	RB	False	away	False	0.08220758
baskervilles02	57	42	starting	O	VBG	False	start	False	0.123132005
baskervilles02	57	43	hackles	O	NNS	False	hackl	False	0.15958032
baskervilles02	57	45	staring	O	VBG	False	stare	False	0.1472462
baskervilles02	57	46	eyes	O	NNS	False	eye	False	0.15666717
baskervilles02	57	48	gazing	O	VBG	False	gaze	False	0.12983291
baskervilles02	57	51	narrow	O	JJ	False	narrow	False	-0.012657151
baskervilles02	57	52	valley	O	NN	False	valley	False	-0.04989483
baskervilles02	58	2	company	O	NN	False	compani	False	0.04601914
baskervilles02	58	4	come	O	VB	False	come	False	0.028584417
baskervilles02	58	7	halt	O	NN	False	halt	False	0.11249559
baskervilles02	58	10	sober	O	IN	False	sober	False	0.024959303
baskervilles02	58	11	men	O	NNS	False	men	False	0.18382195
baskervilles02	58	15	may	O	MD	False	may	False	0.1982331
baskervilles02	58	16	guess	O	VB	False	guess	False	0.24521549
baskervilles02	58	18	than	O	IN	False	than	False	0.2625702
baskervilles02	58	21	started	O	VBN	False	start	False	0.38647184
baskervilles02	59	4	would	O	MD	False	would	False	0.39305088
baskervilles02	59	6	no	I-NEG	DT	True	no	False	0.39067096
baskervilles02	59	7	means	I-NEG	NNS	False	mean	False	0.40385428
baskervilles02	59	8	advance	O	VBP	False	advanc	False	0.30646494
baskervilles02	59	11	three	O	CD	False	three	False	0.29497615
baskervilles02	59	16	boldest	O	JJS	False	boldest	False	0.33641574
baskervilles02	59	20	may	O	MD	False	may	False	0.3508269
baskervilles02	59	24	drunken	O	VB	False	drunken	False	0.5155848
baskervilles02	59	26	rode	O	VB	False	rode	False	0.52743703
baskervilles02	59	27	forward	O	JJ	False	forward	False	0.55959904
baskervilles02	59	30	goyal	O	NN	False	goyal	False	0.48858622
baskervilles02	60	3	opened	O	VBD	False	open	False	0.65267473
baskervilles02	60	6	broad	O	JJ	False	broad	False	0.59340876
baskervilles02	60	7	space	O	NN	False	space	False	0.49523133
baskervilles02	60	10	stood	O	VBD	False	stood	False	0.6152103
baskervilles02	60	11	two	O	CD	False	two	False	0.5820144
baskervilles02	60	14	great	O	JJ	False	great	False	0.5795794
baskervilles02	60	15	stones	O	NNS	False	stone	False	0.51469076
baskervilles02	60	17	still	O	RB	False	still	False	0.50693125
baskervilles02	60	20	seen	O	VBN	False	seen	False	0.46225584
baskervilles02	60	25	set	O	VBN	False	set	False	0.45719147
baskervilles02	60	27	certain	O	JJ	False	certain	False	0.42284703
baskervilles02	60	28	forgotten	O	JJ	False	forgotten	False	0.3816237
baskervilles02	60	29	peoples	O	NNS	False	peopl	False	0.38910884
baskervilles02	60	32	days	O	NNS	False	day	False	0.38524026
baskervilles02	60	34	old	O	JJ	False	old	False	0.41304782
baskervilles02	61	1	moon	O	NN	False	moon	False	0.27873984
baskervilles02	61	3	shining	O	VBG	False	shine	False	0.2707697
baskervilles02	61	4	bright	O	JJ	False	bright	False	0.20801356
baskervilles02	61	5	upon	O	IN	False	upon	False	0.17003769
baskervilles02	61	7	clearing	O	VBG	False	clear	False	0.19445482
baskervilles02	61	13	centre	O	JJ	False	centr	False	0.14124766
baskervilles02	61	14	lay	O	NN	False	lay	False	0.059925422
baskervilles02	61	16	unhappy	B-NEG	JJ	False	unhappi	True	0.13932836
baskervilles02	61	17	maid	O	NN	False	maid	False	0.25449783
baskervilles02	61	21	fallen	O	VBN	False	fallen	False	0.3395177
baskervilles02	61	23	dead	O	JJ	False	dead	False	0.2996284
baskervilles02	61	25	fear	O	NN	False	fear	False	0.32299927
baskervilles02	61	28	fatigue	O	NN	False	fatigu	False	0.2547732
baskervilles02	62	3	not	B-NEG	RB	True	not	False	0.22288357
baskervilles02	62	5	sight	O	JJ	False	sight	False	0.21166961
baskervilles02	62	8	body	O	NN	False	bodi	False	0.20465101
baskervilles02	62	10	nor	O	CC	True	nor	False	0.18214321
baskervilles02	62	11	yet	O	RB	False	yet	False	0.15769868
baskervilles02	62	17	body	O	NN	False	bodi	False	0.15068008
baskervilles02	62	19	hugo	O	JJ	False	hugo	False	0.18190537
baskervilles02	62	20	baskerville	O	VBD	False	baskervill	False	0.23437586
baskervilles02	62	21	lying	O	VBG	False	lie	False	0.25543976
baskervilles02	62	22	near	O	IN	False	near	False	0.20320782
baskervilles02	62	26	raised	O	VBN	False	rais	False	0.26233387
baskervilles02	62	28	hair	O	NN	False	hair	False	0.3175192
baskervilles02	62	29	upon	O	IN	False	upon	False	0.2795433
baskervilles02	62	31	heads	O	NNS	False	head	False	0.18273243
baskervilles02	62	34	three	O	CD	False	three	False	0.17124362
baskervilles02	62	35	dare-devil	O	JJ	False	dare-devil	False	-0.7657986
baskervilles02	62	36	roysterers	O	NNS	False	royster	False	-0.76579857
baskervilles02	62	43	standing	O	VBG	False	stand	False	-0.7279432
baskervilles02	62	45	hugo	O	NN	False	hugo	False	-0.6967179
baskervilles02	62	48	plucking	O	VBG	False	pluck	False	-0.80201465
baskervilles02	62	51	throat	O	NN	False	throat	False	-0.7726839
baskervilles02	62	54	stood	O	VBD	False	stood	False	-0.65270495
baskervilles02	62	56	foul	O	JJ	False	foul	False	-0.49323973
baskervilles02	62	57	thing	O	NN	False	thing	False	-0.4506555
baskervilles02	62	60	great	O	JJ	False	great	False	-0.45309046
baskervilles02	62	62	black	O	JJ	False	black	False	-0.46274105
baskervilles02	62	63	beast	O	NN	False	beast	False	-0.45912796
baskervilles02	62	65	shaped	O	VBD	False	shape	False	-0.62130916
baskervilles02	62	66	like	O	IN	False	like	False	-0.6688709
baskervilles02	62	68	hound	O	NN	False	hound	False	-0.795278
baskervilles02	62	70	yet	O	RB	False	yet	False	-0.81972253
baskervilles02	62	71	larger	O	JJR	False	larger	False	-0.9188421
baskervilles02	62	72	than	O	IN	False	than	False	-0.90148735
baskervilles02	62	74	hound	O	NN	False	hound	False	-1.0278945
baskervilles02	62	76	ever	O	RB	False	ever	False	-1.004672
baskervilles02	62	77	mortal	O	JJ	False	mortal	False	-1.0543034
baskervilles02	62	78	eye	O	NN	False	eye	False	-1.1583492
baskervilles02	62	80	rested	O	VBN	False	rest	False	-1.2539293
baskervilles02	62	81	upon	O	IN	False	upon	False	-1.2919052
baskervilles02	63	1	even	O	RB	False	even	False	-1.3207396
baskervilles02	63	4	looked	O	VBD	False	look	False	-1.3350832
baskervilles02	63	6	thing	O	NN	False	thing	False	-1.292499
baskervilles02	63	7	tore	O	NN	False	tore	False	-1.2743345
baskervilles02	63	9	throat	O	NN	False	throat	False	-1.2450038
baskervilles02	63	12	hugo	O	NN	False	hugo	False	-1.2137785
baskervilles02	63	13	baskerville	O	NN	False	baskervill	False	-1.161308
baskervilles02	63	20	turned	O	VBD	False	turn	False	-1.1370014
baskervilles02	63	22	blazing	O	JJ	False	blaze	False	-1.1638992
baskervilles02	63	23	eyes	O	NNS	False	eye	False	-1.1544782
baskervilles02	63	25	dripping	O	VBG	False	drip	False	-1.1230336
baskervilles02	63	26	jaws	O	NN	False	jaw	False	-1.0786492
baskervilles02	63	27	upon	O	IN	False	upon	False	-1.1166251
baskervilles02	63	31	three	O	CD	False	three	False	-1.1281139
baskervilles02	63	32	shrieked	O	VBD	False	shriek	False	-0.96520174
baskervilles02	63	34	fear	O	NN	False	fear	False	-0.9418309
baskervilles02	63	36	rode	O	NN	False	rode	False	-0.92997867
baskervilles02	63	38	dear	O	JJ	False	dear	False	-1.0163301
baskervilles02	63	39	life	O	NN	False	life	False	-0.9715275
baskervilles02	63	41	still	O	RB	False	still	False	-0.979287
baskervilles02	63	42	screaming	O	VBG	False	scream	False	-0.79304016
baskervilles02	63	44	across	O	IN	False	across	False	-0.82141656
baskervilles02	63	46	moor	O	NN	False	moor	False	-0.85523313
baskervilles02	64	0	one	O	CD	False	one	False	-0.89621943
baskervilles02	64	4	said	O	VBD	False	said	False	-0.9158083
baskervilles02	64	6	died	O	VBN	False	die	False	-0.8219602
baskervilles02	64	9	night	O	NN	False	night	False	-0.8461937
baskervilles02	64	14	seen	O	VBN	False	seen	False	-0.8908691
baskervilles02	64	19	twain	O	RB	False	twain	False	-0.7621982
baskervilles02	64	22	broken	O	JJ	False	broken	False	-0.7786415
baskervilles02	64	23	men	O	NNS	False	men	False	-0.6197789
baskervilles02	64	26	rest	O	VBP	False	rest	False	-0.66708595
baskervilles02	64	29	days	O	NNS	False	day	False	-0.6709545
baskervilles02	65	4	tale	O	JJ	False	tale	False	-0.6635289
baskervilles02	65	7	sons	O	NNS	False	son	False	-0.5792786
baskervilles02	65	11	coming	O	VBG	False	come	False	-0.5651675
baskervilles02	65	14	hound	O	NN	False	hound	False	-0.6915746
baskervilles02	65	17	said	O	VBD	False	said	False	-0.7111634
baskervilles02	65	20	plagued	O	VBN	False	plagu	False	-0.8056763
baskervilles02	65	22	family	O	NN	False	famili	False	-0.737279
baskervilles02	65	24	sorely	O	RB	False	sore	False	-0.7834152
baskervilles02	65	25	ever	O	RB	False	ever	False	-0.76019275
baskervilles02	65	26	since	O	IN	False	sinc	False	-0.6865041
baskervilles02	66	3	set	O	VBN	False	set	False	-0.6915685
baskervilles02	66	12	clearly	O	RB	False	clear	False	-0.7182286
baskervilles02	66	13	known	O	VBN	False	known	False	-0.79244006
baskervilles02	66	14	hath	O	NN	False	hath	False	-0.7600405
baskervilles02	66	15	less	O	RBR	False	less	False	-0.8532665
baskervilles02	66	16	terror	O	NN	False	terror	False	-0.91574675
baskervilles02	66	17	than	O	IN	False	than	False	-0.898392
baskervilles02	66	22	hinted	O	VBD	False	hint	False	-0.95649105
baskervilles02	66	25	guessed	O	JJ	False	guess	False	-0.9436595
baskervilles02	67	0	nor	B-NEG	CC	True	nor	False	-0.9661673
baskervilles02	67	4	denied	O	VBD	False	deni	False	-0.85900074
baskervilles02	67	6	many	O	JJ	False	mani	False	-0.9150099
baskervilles02	67	9	family	O	NN	False	famili	False	-0.84661263
baskervilles02	67	12	unhappy	O	JJ	False	unhappi	True	-0.7672097
baskervilles02	67	15	deaths	O	NNS	False	death	False	-0.7697204
baskervilles02	67	20	sudden	O	JJ	False	sudden	False	-0.68944645
baskervilles02	67	22	bloody	O	NN	False	bloodi	False	-0.7252934
baskervilles02	67	25	mysterious	O	JJ	False	mysteri	False	-0.6834853
baskervilles02	68	0	yet	O	RB	False	yet	False	-0.70792985
baskervilles02	68	1	may	O	MD	False	may	False	-0.6935187
baskervilles02	68	3	shelter	O	VB	False	shelter	False	-0.6174832
baskervilles02	68	7	infinite	B-NEG	VB	False	infinit	True	-0.6157245
baskervilles02	68	8	goodness	O	JJ	False	good	False	-0.58080214
baskervilles02	68	10	providence	O	NN	False	provid	False	-0.47476894
baskervilles02	68	13	would	O	MD	False	would	False	-0.4681899
baskervilles02	68	14	not	O	RB	True	not	False	-0.5000795
baskervilles02	68	15	forever	O	VB	False	forev	False	-0.50583744
baskervilles02	68	16	punish	O	JJ	False	punish	False	-0.4506488
baskervilles02	68	18	innocent	O	JJ	False	innoc	False	-0.39632863
baskervilles02	68	19	beyond	O	IN	False	beyond	False	-0.3753791
baskervilles02	68	21	third	O	JJ	False	third	False	-0.356499
baskervilles02	68	23	fourth	O	JJ	False	fourth	False	-0.2703306
baskervilles02	68	24	generation	O	NN	False	generat	False	-0.24726799
baskervilles02	68	27	threatened	O	VBD	False	threaten	False	-0.28892085
baskervilles02	68	29	holy	O	JJ	False	holi	False	-0.22625032
baskervilles02	68	30	writ	O	NN	False	writ	False	-0.24346371
baskervilles02	69	2	providence	O	NN	False	provid	False	-0.13743052
baskervilles02	69	5	sons	O	NNS	False	son	False	-0.05318021
baskervilles02	69	8	hereby	O	VBP	False	herebi	False	-0.1944941
baskervilles02	69	9	commend	O	JJ	False	commend	False	-0.36174586
baskervilles02	69	14	counsel	O	NN	False	counsel	False	-0.3242437
baskervilles02	69	17	way	O	NN	False	way	False	-0.2948507
baskervilles02	69	19	caution	O	NN	False	caution	False	-0.3509238
baskervilles02	69	21	forbear	O	VBP	False	forbear	False	-0.268852
baskervilles02	69	23	crossing	O	VBG	False	cross	False	-0.1658577
baskervilles02	69	25	moor	O	NN	False	moor	False	-0.19967426
baskervilles02	69	28	dark	O	NN	False	dark	False	-0.2326653
baskervilles02	69	29	hours	O	NNS	False	hour	False	-0.31811467
baskervilles02	69	32	powers	O	NNS	False	power	False	-0.28743812
baskervilles02	69	34	evil	O	VBP	False	evil	False	-0.23562914
baskervilles02	69	36	exalted	O	VBN	False	exalt	False	-0.1820265
baskervilles02	70	4	hugo	O	NN	False	hugo	False	-0.15080121
baskervilles02	70	5	baskerville	O	NN	False	baskervill	False	-0.09833072
baskervilles02	70	8	sons	O	NNS	False	son	False	-0.014080413
baskervilles02	70	9	rodger	O	VBP	False	rodger	False	-0.08849931
baskervilles02	70	11	john	O	JJ	False	john	False	-0.13497049
baskervilles02	70	14	instructions	O	NNS	False	instruct	False	-0.1607041
baskervilles02	70	17	say	O	VBP	False	say	False	-0.17695378
baskervilles02	70	18	nothing	B-NEG	NN	True	noth	False	-0.1552362
baskervilles02	70	19	thereof	O	JJ	False	thereof	False	-0.15212616
baskervilles02	70	22	sister	O	NN	False	sister	False	-0.06406894
baskervilles02	70	23	elizabeth	O	VBD	False	elizabeth	False	-0.10499865
baskervilles02	71	1	dr.	O	JJ	False	dr.	False	-0.1989254
baskervilles02	71	2	mortimer	O	NN	False	mortim	False	-0.22594903
baskervilles02	71	4	finished	O	VBD	False	finish	False	-0.11800573
baskervilles02	71	5	reading	O	VBG	False	read	False	-0.07666785
baskervilles02	71	7	singular	O	JJ	False	singular	False	-0.05901257
baskervilles02	71	8	narrative	O	JJ	False	narrat	False	-0.07948525
baskervilles02	71	10	pushed	O	VBN	False	push	False	-0.05436884
baskervilles02	71	12	spectacles	O	NNS	False	spectacl	False	-0.08380107
baskervilles02	71	16	forehead	O	VBP	False	forehead	False	-0.10133149
baskervilles02	71	18	stared	O	VBN	False	stare	False	-0.066272095
baskervilles02	71	19	across	O	IN	False	across	False	-0.09464852
baskervilles02	71	21	mr.	O	NN	False	mr.	False	-0.11948375
baskervilles02	71	22	sherlock	O	NN	False	sherlock	False	-0.22585791
baskervilles02	71	23	holmes	O	VBZ	False	holm	False	-0.23514913
baskervilles02	72	1	latter	O	RBR	False	latter	False	-0.2234356
baskervilles02	72	2	yawned	O	VBN	False	yawn	False	-0.25288212
baskervilles02	72	4	tossed	O	JJ	False	toss	False	-0.24332072
baskervilles02	72	6	end	O	NN	False	end	False	-0.21619156
baskervilles02	72	9	cigarette	O	NN	False	cigarett	False	-0.09789087
baskervilles02	72	12	fire	O	NN	False	fire	False	-0.14394039
baskervilles02	73	1	well	O	RB	False	well	False	-0.25038826
baskervilles02	73	4	said	O	VBD	False	said	False	-0.26997712
baskervilles02	74	3	not	B-NEG	RB	True	not	False	-0.30186674
baskervilles02	74	4	find	O	VB	False	find	False	-0.32758245
baskervilles02	74	6	interesting	O	JJ	False	interest	False	-0.41999507
baskervilles02	75	3	collector	O	NN	False	collector	False	-0.48029277
baskervilles02	75	5	fairy	O	NN	False	fairi	False	-0.5247922
baskervilles02	75	6	tales	O	NNS	False	tale	False	-0.55747133
baskervilles02	76	0	dr.	O	VBP	False	dr.	False	-0.6513981
baskervilles02	76	1	mortimer	O	NN	False	mortim	False	-0.67842174
baskervilles02	76	2	drew	O	NN	False	drew	False	-0.64204043
baskervilles02	76	4	folded	O	VBD	False	fold	False	-0.67778987
baskervilles02	76	5	newspaper	O	NN	False	newspap	False	-0.75726575
baskervilles02	76	9	pocket	O	NN	False	pocket	False	-0.8624848
baskervilles02	77	3	mr.	O	NN	False	mr.	False	-0.88732004
baskervilles02	77	4	holmes	O	NNS	False	holm	False	-0.8966113
baskervilles02	77	8	give	O	VBP	False	give	False	-0.90372866
baskervilles02	77	10	something	O	NN	False	someth	False	-0.8980436
baskervilles02	77	12	little	O	JJ	False	littl	False	-0.9325514
baskervilles02	77	14	recent	O	JJ	False	recent	False	-0.96643794
baskervilles02	78	3	devon	O	NN	False	devon	False	-1.0041296
baskervilles02	78	4	county	O	NN	False	counti	False	-1.0349828
baskervilles02	78	5	chronicle	O	NN	False	chronicl	False	-1.2137157
baskervilles02	78	7	may	O	MD	False	may	False	-1.1993045
baskervilles02	78	8	th	O	VB	False	th	False	-1.1809494
baskervilles02	78	11	year	O	NN	False	year	False	-1.1088501
baskervilles02	79	3	short	O	JJ	False	short	False	-1.1901416
baskervilles02	79	4	account	O	NN	False	account	False	-1.1987132
baskervilles02	79	7	facts	O	NNS	False	fact	False	-1.2620348
baskervilles02	79	8	elicited	O	VBD	False	elicit	False	-1.252879
baskervilles02	79	11	death	O	NN	False	death	False	-1.1747557
baskervilles02	79	13	sir	O	NN	False	sir	False	-1.2912525
baskervilles02	79	14	charles	O	NNS	False	charl	False	-1.3290431
baskervilles02	79	15	baskerville	O	RB	False	baskervill	False	-1.2765727
baskervilles02	79	17	occurred	O	VBD	False	occur	False	-1.2602928
baskervilles02	79	20	days	O	NNS	False	day	False	-1.2641613
baskervilles02	79	23	date	O	NN	False	date	False	-1.2899607
baskervilles02	80	1	friend	O	NN	False	friend	False	-1.2485716
baskervilles02	80	2	leaned	O	VBD	False	lean	False	-1.2538427
baskervilles02	80	4	little	O	JJ	False	littl	False	-1.2883506
baskervilles02	80	5	forward	O	JJ	False	forward	False	-1.2561886
baskervilles02	80	8	expression	O	NN	False	express	False	-1.1827177
baskervilles02	80	9	became	O	VBD	False	becam	False	-1.1776648
baskervilles02	80	10	intent	O	JJ	False	intent	True	-0.9979782
baskervilles02	81	1	visitor	O	NN	False	visitor	False	-0.9707693
baskervilles02	81	2	readjusted	O	VBD	False	readjust	False	-0.95272654
baskervilles02	81	4	glasses	O	NNS	False	glass	False	-1.0212531
baskervilles02	81	6	began	O	VBD	False	began	False	-0.9060887
baskervilles02	82	2	recent	O	JJ	False	recent	False	-0.93997526
baskervilles02	82	3	sudden	O	JJ	False	sudden	False	-0.85970134
baskervilles02	82	4	death	O	NN	False	death	False	-0.781578
baskervilles02	82	6	sir	O	NN	False	sir	False	-0.8980748
baskervilles02	82	7	charles	O	NNS	False	charl	False	-0.9358654
baskervilles02	82	8	baskerville	O	VBP	False	baskervill	False	-0.8833949
baskervilles02	82	10	whose	O	WP$	False	whose	False	-0.8280333
baskervilles02	82	11	name	O	NN	False	name	False	-0.80768484
baskervilles02	82	14	mentioned	O	VBD	False	mention	False	-0.8586557
baskervilles02	82	17	probable	O	JJ	False	probabl	False	-0.82569623
baskervilles02	82	18	liberal	O	JJ	False	liber	False	-0.9251148
baskervilles02	82	19	candidate	O	NN	False	candid	False	-0.9915997
baskervilles02	82	21	mid-devon	O	JJ	False	mid-devon	False	-0.7584967
baskervilles02	82	24	next	O	JJ	False	next	False	-0.8075621
baskervilles02	82	25	election	O	NN	False	elect	False	-0.960767
baskervilles02	82	28	cast	O	NN	False	cast	False	-1.0375131
baskervilles02	82	30	gloom	O	NN	False	gloom	False	-1.1436679
baskervilles02	82	33	county	O	NN	False	counti	False	-1.1745211
baskervilles02	83	0	though	O	IN	False	though	False	-1.2174774
baskervilles02	83	1	sir	O	JJ	False	sir	False	-1.3339742
baskervilles02	83	2	charles	O	NNS	False	charl	False	-1.3717649
baskervilles02	83	4	resided	O	VBD	False	resid	False	-1.3622905
baskervilles02	83	6	baskerville	O	RB	False	baskervill	False	-1.30982
baskervilles02	83	7	hall	O	JJ	False	hall	False	-1.2203933
baskervilles02	83	10	comparatively	O	RB	False	compar	False	-1.3530102
baskervilles02	83	11	short	O	JJ	False	short	False	-1.4343016
baskervilles02	83	12	period	O	NN	False	period	False	-1.4367248
baskervilles02	83	14	amiability	O	NN	False	amiabl	False	-1.4065696
baskervilles02	83	16	character	O	NN	False	charact	False	-1.3965963
baskervilles02	83	18	extreme	O	JJ	False	extrem	False	-1.4783958
baskervilles02	83	19	generosity	O	NN	False	generos	False	-1.3528134
baskervilles02	83	23	affection	O	NN	False	affect	False	-1.2389741
baskervilles02	83	25	respect	O	NN	False	respect	False	-1.1984925
baskervilles02	83	31	brought	O	VBD	False	brought	False	-1.1569331
baskervilles02	83	33	contact	O	JJ	False	contact	False	-1.239737
baskervilles02	84	2	days	O	NNS	False	day	False	-1.2436056
baskervilles02	84	4	nouveaux	O	RB	False	nouveaux	False	-1.1004032
baskervilles02	84	5	riches	O	NNS	False	rich	False	-1.0032276
baskervilles02	84	8	refreshing	O	VBG	False	refresh	False	-1.0979177
baskervilles02	84	10	find	O	VBP	False	find	False	-1.1236334
baskervilles02	84	12	case	O	NN	False	case	False	-1.0508854
baskervilles02	84	15	scion	O	NN	False	scion	False	-1.1824687
baskervilles02	84	18	old	O	JJ	False	old	False	-1.154661
baskervilles02	84	19	county	O	NN	False	counti	False	-1.1855142
baskervilles02	84	20	family	O	NN	False	famili	False	-1.1171169
baskervilles02	84	23	fallen	O	VBN	False	fallen	False	-1.032097
baskervilles02	84	24	upon	O	IN	False	upon	False	-1.0700729
baskervilles02	84	25	evil	O	JJ	False	evil	False	-1.0182639
baskervilles02	84	26	days	O	NNS	False	day	False	-1.0221325
baskervilles02	84	28	able	O	JJ	False	abl	False	-1.0712814
baskervilles02	84	30	make	O	VBP	False	make	False	-1.1308879
baskervilles02	84	33	fortune	O	NN	False	fortun	False	-1.0453331
baskervilles02	84	36	bring	O	NN	False	bring	False	-1.1238137
baskervilles02	84	38	back	O	RB	False	back	False	-1.1094915
baskervilles02	84	42	restore	O	RB	False	restor	False	-1.1668231
baskervilles02	84	44	fallen	O	VBN	False	fallen	False	-1.0818032
baskervilles02	84	45	grandeur	O	JJ	False	grandeur	False	-1.0292071
baskervilles02	84	48	line	O	NN	False	line	False	-0.97024983
baskervilles02	85	0	sir	O	NN	False	sir	False	-1.0867467
baskervilles02	85	1	charles	O	NNS	False	charl	False	-1.1245373
baskervilles02	85	5	well	O	RB	False	well	False	-1.2309853
baskervilles02	85	6	known	O	VBN	False	known	False	-1.3051968
baskervilles02	85	8	made	O	VBN	False	made	False	-1.3428947
baskervilles02	85	9	large	O	JJ	False	larg	False	-1.4930737
baskervilles02	85	10	sums	O	NNS	False	sum	False	-1.4888011
baskervilles02	85	12	money	O	NN	False	money	False	-1.3887644
baskervilles02	85	14	south	O	JJ	False	south	False	-1.4623629
baskervilles02	85	15	african	O	JJ	False	african	False	-1.4559723
baskervilles02	85	16	speculation	O	NN	False	specul	False	-1.4066517
baskervilles02	86	1	wise	O	NN	False	wise	False	-1.401662
baskervilles02	86	2	than	O	IN	False	than	False	-1.3843073
baskervilles02	86	5	go	O	VB	False	go	False	-1.3988105
baskervilles02	86	9	wheel	O	JJ	False	wheel	False	-1.5302389
baskervilles02	86	10	turns	O	NNS	False	turn	False	-1.5569528
baskervilles02	86	15	realized	O	VBD	False	realiz	False	-1.4040275
baskervilles02	86	17	gains	O	NNS	False	gain	False	-1.3987079
baskervilles02	86	19	returned	O	VBN	False	return	False	-1.3805652
baskervilles02	86	21	england	O	RB	False	england	False	-1.3955791
baskervilles02	87	3	two	O	CD	False	two	False	-1.4287751
baskervilles02	87	4	years	O	NNS	False	year	False	-1.3559849
baskervilles02	87	5	since	O	IN	False	sinc	False	-1.2822963
baskervilles02	87	7	took	O	VBD	False	took	False	-1.2095909
baskervilles02	87	10	residence	O	NN	False	resid	False	-1.2102892
baskervilles02	87	12	baskerville	O	NN	False	baskervill	False	-1.1578188
baskervilles02	87	13	hall	O	NN	False	hall	False	-1.068392
baskervilles02	87	18	common	O	JJ	False	common	False	-1.1073663
baskervilles02	87	19	talk	O	NN	False	talk	False	-1.1228082
baskervilles02	87	21	large	O	JJ	False	larg	False	-1.2729872
baskervilles02	87	24	schemes	O	NNS	False	scheme	False	-1.2403144
baskervilles02	87	26	reconstruction	O	NN	False	reconstruct	False	-1.3217528
baskervilles02	87	28	improvement	O	NN	False	improv	False	-1.318608
baskervilles02	87	32	interrupted	O	VBD	False	interrupt	False	-1.3643905
baskervilles02	87	35	death	O	NN	False	death	False	-1.2862672
baskervilles02	88	2	childless	O	NN	False	childless	True	-1.2378432
baskervilles02	88	7	openly	O	RB	False	open	False	-1.2350383
baskervilles02	88	8	expressed	O	VBD	False	express	False	-1.3038548
baskervilles02	88	9	desire	O	NN	False	desir	False	-1.2032547
baskervilles02	88	12	whole	O	JJ	False	whole	False	-1.2376202
baskervilles02	88	13	countryside	O	NN	False	countrysid	False	-1.2985089
baskervilles02	88	16	within	O	IN	False	within	False	-1.3673036
baskervilles02	88	19	lifetime	O	JJ	False	lifetim	False	-1.2297314
baskervilles02	88	21	profit	O	NN	False	profit	False	-1.1232085
baskervilles02	88	24	good	O	JJ	False	good	False	-1.1285594
baskervilles02	88	25	fortune	O	NN	False	fortun	False	-1.0430046
baskervilles02	88	28	many	O	JJ	False	mani	False	-1.0990138
baskervilles02	88	31	personal	O	JJ	False	person	False	-1.0687822
baskervilles02	88	32	reasons	O	NNS	False	reason	False	-1.0247204
baskervilles02	88	34	bewailing	O	VBG	False	bewail	False	-1.070281
baskervilles02	88	36	untimely	B-NEG	RB	False	untim	True	-1.0127584
baskervilles02	88	37	end	O	VBP	False	end	False	-0.9856292
baskervilles02	89	1	generous	O	JJ	False	generous	False	-1.0159705
baskervilles02	89	2	donations	O	NNS	False	donat	False	-0.9324526
baskervilles02	89	4	local	O	JJ	False	local	False	-0.97775644
baskervilles02	89	6	county	O	NN	False	counti	False	-1.0086097
baskervilles02	89	7	charities	O	NNS	False	chariti	False	-0.91848254
baskervilles02	89	10	frequently	O	RB	False	frequent	False	-1.0889276
baskervilles02	89	11	chronicled	O	VBD	False	chronicl	False	-1.2191682
baskervilles02	89	14	columns	O	JJ	False	column	False	-1.4138511
baskervilles02	90	2	circumstances	O	NNS	False	circumst	False	-1.3922323
